UE1_throughput_lag1,UE1_throughput_lag2,UE1_throughput_lag3,UE1-Jitter,UE1-CQI
0.0,0.0,0.0,0.0,0.26666666666666666
0.0,0.0,0.0,0.0,0.4
0.0,0.0,0.0,0.0,0.6
0.0,0.0,0.0,0.0,0.8666666666666667
0.0,0.0,0.0,0.0,0.5333333333333333
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.19486883807276273,0.7333333333333333
0.09537736615484604,0.0,0.0,0.010779164436235077,0.2
0.2556259647412462,0.09537736615484604,0.0,0.3782144189844039,0.3333333333333333
0.27148157174966825,0.2556259647412462,0.09537736615484604,0.24642812615885332,0.8666666666666667
0.22817992254989572,0.27148157174966825,0.2556259647412462,0.13282655484394393,0.5333333333333333
0.18799252579413436,0.22817992254989572,0.27148157174966825,0.08976077345570437,0.4
0.20919652286944512,0.18799252579413436,0.22817992254989572,0.18716513944603488,0.6
0.1902131231889945,0.20919652286944512,0.18799252579413436,0.2295875656248215,0.06666666666666667
0.21447721179624665,0.1902131231889945,0.20919652286944512,0.44506758658042966,0.8666666666666667
0.18210252660654805,0.21447721179624665,0.1902131231889945,0.10312572842782515,0.9333333333333333
0.2414358057789693,0.18210252660654805,0.21447721179624665,0.22159127942462165,1.0
0.07206109350881469,0.2414358057789693,0.18210252660654805,0.3584726953201936,0.7333333333333333
0.0049421832263655315,0.07206109350881469,0.2414358057789693,0.12620557245327202,0.8666666666666667
0.21213475234922954,0.0049421832263655315,0.07206109350881469,0.3330606210998756,0.8
0.20547296016464917,0.21213475234922954,0.0049421832263655315,0.20816568918653233,0.8
0.2531210225580199,0.20547296016464917,0.21213475234922954,0.11361809475134368,0.8666666666666667
0.2537438730468221,0.2531210225580199,0.20547296016464917,0.25112455452364907,0.8
0.17388360819996207,0.2537438730468221,0.2531210225580199,0.11981518606132403,0.8
0.147466623337937,0.17388360819996207,0.2537438730468221,0.1905751635116293,0.8
0.20563544290085845,0.147466623337937,0.17388360819996207,0.1952953118315388,0.8
0.19236601944376744,0.20563544290085845,0.147466623337937,0.011340072269671781,1.0
0.0931161480759336,0.19236601944376744,0.20563544290085845,0.4012699704091229,0.6666666666666666
0.007704389741923254,0.0931161480759336,0.19236601944376744,0.6609618535459817,0.7333333333333333
0.03854902916565115,0.007704389741923254,0.0931161480759336,0.22891895092874517,0.8
0.14984970346900642,0.03854902916565115,0.007704389741923254,0.36781429616007744,0.9333333333333333
0.17778319386898475,0.14984970346900642,0.03854902916565115,0.0,0.8666666666666667
0.0,0.17778319386898475,0.14984970346900642,0.0,0.6666666666666666
0.0,0.0,0.17778319386898475,0.0,1.0
0.0,0.0,0.0,0.0,0.8666666666666667
0.0,0.0,0.0,0.0,0.8666666666666667
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.7333333333333333
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,0.8666666666666667
0.0,0.0,0.0,0.0,0.7333333333333333
0.0,0.0,0.0,0.0,0.9333333333333333
0.0,0.0,0.0,0.0,0.7333333333333333
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.8
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.9333333333333333
0.2734584450402145,0.0,0.0,0.18312498352090786,0.8666666666666667
0.208885097625044,0.2734584450402145,0.0,0.42299456096826166,0.9333333333333333
0.3362444823570829,0.208885097625044,0.2734584450402145,0.2855428654796335,0.6666666666666666
0.6598830124299293,0.3362444823570829,0.208885097625044,0.010795795685826096,0.6666666666666666
0.75703414845506,0.6598830124299293,0.3362444823570829,0.23415050878306526,0.8
0.35381969832371973,0.75703414845506,0.6598830124299293,0.27089870010313954,1.0
0.1146451106236629,0.35381969832371973,0.75703414845506,0.18888168512429407,0.9333333333333333
0.10278387088038562,0.1146451106236629,0.35381969832371973,0.34693456266350475,1.0
0.1341701194248111,0.10278387088038562,0.1146451106236629,0.4073319224615115,0.9333333333333333
0.04211010913423782,0.1341701194248111,0.10278387088038562,0.2897428976141001,1.0
0.22153167059333279,0.04211010913423782,0.1341701194248111,0.541801570775904,1.0
0.0797519430227205,0.22153167059333279,0.04211010913423782,0.5486209985702687,0.8666666666666667
0.07980610393479026,0.0797519430227205,0.22153167059333279,0.5164555578341732,0.6
0.2548270912882173,0.07980610393479026,0.0797519430227205,0.33282860313322526,0.6
0.2727272727272727,0.2548270912882173,0.07980610393479026,0.4382648376602812,0.6666666666666666
0.38459663660736043,0.2727272727272727,0.2548270912882173,0.5828482592398219,0.6666666666666666
0.24084003574620197,0.38459663660736043,0.2727272727272727,0.552895060869816,0.6666666666666666
0.015354618571776748,0.24084003574620197,0.38459663660736043,0.4554563525742908,0.6666666666666666
0.2590110217456062,0.015354618571776748,0.24084003574620197,0.3695771690403007,1.0
